# num_dofs: 23
# playback_mesh_z_lift: -0.009234
# retarget_backend: newton
# robot: ths_23dof
# sample_rate: 50.000000
time,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,dof_left_hip_pitch_joint,dof_left_hip_roll_joint,dof_left_hip_yaw_joint,dof_left_knee_joint,dof_left_ankle_pitch_joint,dof_left_ankle_roll_joint,dof_right_hip_pitch_joint,dof_right_hip_roll_joint,dof_right_hip_yaw_joint,dof_right_knee_joint,dof_right_ankle_pitch_joint,dof_right_ankle_roll_joint,dof_torso_joint,dof_left_shoulder_pitch_joint,dof_left_shoulder_roll_joint,dof_left_shoulder_yaw_joint,dof_left_elbow_joint,dof_left_wrist_roll_joint,dof_right_shoulder_pitch_joint,dof_right_shoulder_roll_joint,dof_right_shoulder_yaw_joint,dof_right_elbow_joint,dof_right_wrist_roll_joint
0.500000,0.001093,0.002803,0.746374,0.024557,-0.036789,-0.696542,-0.716152,0.015100,-0.018944,0.537747,-0.088460,-0.220556,-0.044811,-0.070886,0.050337,-0.456155,0.090761,0.089683,0.139358,0.036243,0.147967,1.308269,-0.656709,0.423341,-0.145776,-0.070481,-1.325284,0.483073,-0.479920,0.000407
0.520000,0.000962,0.002643,0.746391,0.024904,-0.037017,-0.696906,-0.715774,0.016458,-0.018871,0.537557,-0.088608,-0.220783,-0.044520,-0.071879,0.050094,-0.456498,0.090785,0.088700,0.139429,0.036903,0.148482,1.308263,-0.656790,0.422020,-0.146415,-0.070516,-1.325280,0.483151,-0.480449,0.000894
0.540000,0.001036,0.002762,0.746430,0.024744,-0.037009,-0.696607,-0.716070,0.015967,-0.018850,0.537146,-0.088671,-0.221149,-0.044748,-0.071638,0.050321,-0.456685,0.090970,0.088809,0.139193,0.033619,0.149300,1.308280,-0.656325,0.424104,-0.144566,-0.070104,-1.325277,0.483224,-0.481216,0.004179
0.560000,0.001157,0.002874,0.746450,0.025208,-0.036969,-0.696801,-0.715868,0.016622,-0.019809,0.536897,-0.088932,-0.220780,-0.043341,-0.071963,0.049284,-0.457227,0.090882,0.090225,0.139710,0.033113,0.149896,1.308377,-0.656237,0.423359,-0.152554,-0.067923,-1.324976,0.490235,-0.483934,0.032829
0.580000,0.001159,0.002881,0.746448,0.025431,-0.037039,-0.696769,-0.715887,0.016897,-0.019819,0.537643,-0.088549,-0.220600,-0.043846,-0.072976,0.049475,-0.456727,0.091986,0.089057,0.140051,0.034148,0.151442,1.308367,-0.656894,0.421520,-0.153701,-0.069235,-1.324777,0.494762,-0.483128,0.034814
0.600000,0.001368,0.002943,0.746913,0.026732,-0.035166,-0.697052,-0.715659,0.016421,-0.025028,0.537028,-0.089588,-0.220572,-0.040543,-0.068799,0.041934,-0.467438,0.103518,0.140046,0.084272,0.035977,0.157099,1.308123,-0.659927,0.412131,-0.147943,-0.066173,-1.324878,0.502185,-0.490299,0.017382
0.620000,0.001440,0.003070,0.747122,0.027140,-0.034886,-0.697871,-0.714858,0.016866,-0.026206,0.536498,-0.089779,-0.219050,-0.042015,-0.069272,0.040827,-0.465562,0.100104,0.139938,0.067428,0.038114,0.158175,1.308090,-0.659807,0.410672,-0.148104,-0.065334,-1.324932,0.502226,-0.492192,0.013775
0.640000,0.001499,0.003168,0.747065,0.027009,-0.034694,-0.697409,-0.715323,0.015750,-0.026333,0.536283,-0.089375,-0.220091,-0.042772,-0.068159,0.039491,-0.466329,0.099061,0.142513,0.067219,0.036370,0.157290,1.307869,-0.653819,0.412749,-0.146763,-0.064625,-1.325247,0.502003,-0.491938,0.015362
0.660000,0.001544,0.003350,0.747013,0.026782,-0.035005,-0.697189,-0.715531,0.014896,-0.025625,0.535460,-0.089647,-0.221625,-0.039446,-0.069035,0.040140,-0.467332,0.100919,0.144489,0.068129,0.039197,0.155999,1.307823,-0.653446,0.412074,-0.146045,-0.065938,-1.325549,0.499134,-0.491040,0.000372
0.680000,0.001488,0.003359,0.746998,0.027044,-0.035186,-0.697661,-0.715052,0.016281,-0.025633,0.535430,-0.089814,-0.220846,-0.040448,-0.069044,0.039791,-0.468960,0.099795,0.145074,0.068411,0.038970,0.158020,1.307529,-0.658920,0.410389,-0.145856,-0.066798,-1.325786,0.495926,-0.489429,-0.004571
0.700000,0.001320,0.003321,0.746871,0.026894,-0.035359,-0.697512,-0.715195,0.016391,-0.024875,0.535706,-0.089285,-0.221335,-0.040877,-0.068652,0.040697,-0.469070,0.100282,0.146480,0.069829,0.037506,0.158213,1.307518,-0.660310,0.410982,-0.143683,-0.066010,-1.325898,0.493763,-0.489657,-0.006736
0.720000,0.001531,0.003573,0.746894,0.026818,-0.035760,-0.697305,-0.715379,0.016461,-0.024482,0.536770,-0.089404,-0.221204,-0.041104,-0.068988,0.041374,-0.469050,0.101911,0.148059,0.072415,0.035707,0.156364,1.307558,-0.655171,0.415722,-0.144859,-0.067146,-1.325821,0.490719,-0.489213,-0.001665
0.740000,0.001670,0.003596,0.746966,0.027201,-0.035687,-0.697545,-0.715135,0.017113,-0.025198,0.536603,-0.089313,-0.220100,-0.041088,-0.070077,0.040587,-0.468599,0.101913,0.146372,0.070196,0.037606,0.155644,1.307555,-0.655463,0.414805,-0.146185,-0.066522,-1.325838,0.490939,-0.489905,-0.001287
0.760000,0.001481,0.003763,0.746871,0.027087,-0.035891,-0.697512,-0.715161,0.016764,-0.024886,0.536258,-0.089358,-0.221506,-0.039606,-0.069788,0.041080,-0.468621,0.101336,0.146868,0.069942,0.037903,0.154852,1.307574,-0.655887,0.415822,-0.147146,-0.065734,-1.325857,0.491405,-0.489655,0.001396
0.780000,0.001567,0.003337,0.747036,0.028335,-0.036366,-0.697341,-0.715255,0.019552,-0.025926,0.535923,-0.089904,-0.221108,-0.039144,-0.073433,0.040089,-0.468404,0.101385,0.145438,0.067205,0.037522,0.155867,1.307555,-0.655961,0.414731,-0.147438,-0.066446,-1.325867,0.491397,-0.491695,-0.000649
0.800000,0.001816,0.002946,0.747117,0.029373,-0.036632,-0.696531,-0.715989,0.022982,-0.027661,0.538112,-0.091076,-0.220262,-0.039350,-0.078708,0.039081,-0.467428,0.105754,0.146716,0.065579,0.034585,0.159258,1.307490,-0.656054,0.414118,-0.146387,-0.068277,-1.326055,0.492003,-0.492206,-0.001570
0.820000,0.001650,0.004084,0.746924,0.027450,-0.035707,-0.697527,-0.715142,0.016764,-0.025780,0.536005,-0.089747,-0.221008,-0.041151,-0.069595,0.039822,-0.467677,0.100215,0.146864,0.066010,0.038901,0.154116,1.307536,-0.657018,0.416355,-0.143941,-0.066242,-1.326104,0.491881,-0.491703,-0.012125
0.840000,0.001763,0.003900,0.746978,0.028746,-0.036283,-0.697615,-0.714976,0.020555,-0.027178,0.536434,-0.090937,-0.220283,-0.040743,-0.073045,0.038610,-0.468852,0.100860,0.146784,0.066589,0.036150,0.154847,1.307609,-0.650687,0.418413,-0.148004,-0.066012,-1.326050,0.489814,-0.493041,-0.001240
0.860000,0.001464,0.003809,0.746825,0.028498,-0.036571,-0.697224,-0.715352,0.020572,-0.026244,0.536445,-0.090731,-0.221242,-0.039013,-0.072819,0.039804,-0.468898,0.101450,0.146790,0.070251,0.037827,0.153965,1.307628,-0.650929,0.417255,-0.147127,-0.066895,-1.326032,0.489643,-0.491993,-0.003047
0.880000,0.002349,0.002219,0.747221,0.032430,-0.037544,-0.695028,-0.717269,0.030259,-0.032184,0.539697,-0.092500,-0.219123,-0.038454,-0.087284,0.035380,-0.464649,0.107422,0.145757,0.064574,0.029734,0.162084,1.307374,-0.651573,0.414053,-0.150977,-0.068361,-1.326280,0.489977,-0.497241,-0.004540
0.900000,0.001749,0.004337,0.746818,0.028413,-0.036621,-0.697743,-0.714847,0.019811,-0.026115,0.535481,-0.090060,-0.221757,-0.040070,-0.070963,0.040298,-0.468938,0.102380,0.150556,0.075084,0.038519,0.152543,1.307524,-0.653109,0.418796,-0.145165,-0.067116,-1.326244,0.490808,-0.490305,-0.001102
0.920000,0.001652,0.004372,0.746796,0.028114,-0.036246,-0.697739,-0.714882,0.018317,-0.025979,0.535594,-0.089585,-0.221002,-0.040726,-0.070245,0.040168,-0.468661,0.101179,0.147536,0.071966,0.038828,0.153764,1.307752,-0.656339,0.417174,-0.142456,-0.067654,-1.326236,0.491943,-0.488448,-0.004285
0.940000,0.001616,0.004412,0.746897,0.028445,-0.036487,-0.698077,-0.714527,0.019584,-0.025983,0.535403,-0.090271,-0.221354,-0.039600,-0.071956,0.040325,-0.470351,0.102908,0.148433,0.072961,0.038281,0.153855,1.307955,-0.653810,0.417122,-0.144385,-0.067736,-1.326177,0.490687,-0.489127,0.000708
0.960000,0.001547,0.004475,0.746961,0.028935,-0.036627,-0.698121,-0.714457,0.020429,-0.026566,0.535106,-0.090393,-0.221075,-0.039636,-0.072084,0.039089,-0.469825,0.099897,0.147107,0.066896,0.038012,0.151805,1.308151,-0.645843,0.419623,-0.149279,-0.066727,-1.326275,0.486248,-0.490674,-0.000735
0.980000,0.001683,0.004732,0.746799,0.028367,-0.036451,-0.697551,-0.715045,0.018330,-0.025964,0.535567,-0.089720,-0.222502,-0.039928,-0.070098,0.039699,-0.469045,0.101177,0.149557,0.071779,0.038585,0.151489,1.308125,-0.652079,0.417935,-0.147553,-0.067203,-1.326346,0.489800,-0.489118,-0.002595
1.000000,0.001753,0.004760,0.746985,0.028726,-0.036209,-0.697596,-0.714999,0.018755,-0.026934,0.536189,-0.090108,-0.220705,-0.041326,-0.071217,0.038596,-0.468685,0.100336,0.145445,0.068091,0.038359,0.153327,1.308138,-0.654045,0.415961,-0.144768,-0.066954,-1.326440,0.489319,-0.488988,-0.002749
1.020000,0.001684,0.004788,0.746815,0.028602,-0.036079,-0.697621,-0.714986,0.018284,-0.026970,0.535906,-0.089978,-0.221596,-0.040137,-0.070367,0.038401,-0.469089,0.100218,0.146179,0.069749,0.038000,0.153078,1.308140,-0.654440,0.415313,-0.146016,-0.066636,-1.326434,0.489613,-0.488062,-0.002795
1.040000,0.001754,0.004840,0.746807,0.028617,-0.036512,-0.697853,-0.714737,0.019063,-0.026447,0.535818,-0.090109,-0.223298,-0.039368,-0.069542,0.039458,-0.469684,0.100891,0.150039,0.074185,0.038217,0.153023,1.308188,-0.654246,0.415611,-0.144760,-0.066880,-1.326401,0.489687,-0.488426,-0.003350
1.060000,0.001751,0.004956,0.746967,0.028733,-0.036432,-0.697740,-0.714847,0.018447,-0.026746,0.535209,-0.090578,-0.222931,-0.039439,-0.070759,0.039047,-0.469646,0.100762,0.147837,0.071034,0.036327,0.153945,1.308200,-0.653530,0.416955,-0.143318,-0.067181,-1.326389,0.489341,-0.488232,-0.005177
1.080000,0.001764,0.005026,0.746916,0.028883,-0.036269,-0.698164,-0.714435,0.018878,-0.027393,0.534751,-0.090621,-0.222529,-0.039987,-0.070670,0.038605,-0.469119,0.100481,0.147407,0.067929,0.039120,0.153467,1.308195,-0.653779,0.415501,-0.146736,-0.066945,-1.326387,0.489502,-0.488344,-0.004532
1.100000,0.001621,0.005270,0.746802,0.029127,-0.036510,-0.697924,-0.714647,0.019488,-0.026988,0.536129,-0.090701,-0.222890,-0.039768,-0.071179,0.038916,-0.469859,0.101975,0.150187,0.071661,0.039261,0.153885,1.308188,-0.655370,0.414479,-0.148041,-0.066944,-1.326290,0.490955,-0.488191,-0.003031
1.120000,0.001628,0.005415,0.746820,0.029146,-0.036542,-0.697921,-0.714648,0.019482,-0.026992,0.536081,-0.090702,-0.222890,-0.039765,-0.071179,0.038940,-0.469849,0.101963,0.150177,0.071617,0.039268,0.153885,1.308187,-0.655372,0.414477,-0.148042,-0.066935,-1.326293,0.490949,-0.488184,-0.003035
1.140000,0.001631,0.005282,0.746831,0.029550,-0.037163,-0.697524,-0.714987,0.020802,-0.026746,0.535859,-0.090548,-0.223584,-0.039353,-0.072875,0.039167,-0.469651,0.101707,0.149575,0.071070,0.036517,0.154977,1.308190,-0.654873,0.416466,-0.147621,-0.066875,-1.326297,0.490708,-0.488986,-0.003950
1.160000,0.001650,0.005646,0.746875,0.029396,-0.036871,-0.697999,-0.714544,0.019953,-0.026818,0.535455,-0.090865,-0.223377,-0.040328,-0.072037,0.039034,-0.469801,0.101221,0.148688,0.067530,0.037882,0.154636,1.308191,-0.654861,0.414991,-0.149678,-0.066326,-1.326303,0.490709,-0.488450,-0.003109
1.180000,0.001620,0.005996,0.746736,0.029143,-0.036927,-0.698021,-0.714530,0.019190,-0.026651,0.534956,-0.090968,-0.223167,-0.040022,-0.070930,0.039067,-0.469635,0.100629,0.148564,0.067653,0.039574,0.154151,1.308186,-0.655090,0.413970,-0.149758,-0.065977,-1.326311,0.490748,-0.488106,-0.003383
1.200000,0.001358,0.006180,0.746788,0.028993,-0.037443,-0.698040,-0.714491,0.019401,-0.025120,0.535017,-0.090738,-0.222794,-0.039513,-0.070783,0.040143,-0.470522,0.099496,0.147653,0.069046,0.039619,0.154175,1.308203,-0.655430,0.414451,-0.146842,-0.067041,-1.326240,0.490247,-0.486605,-0.002401
1.220000,0.001424,0.006207,0.746801,0.029201,-0.037419,-0.698291,-0.714238,0.019692,-0.025516,0.534779,-0.090799,-0.223102,-0.040087,-0.070678,0.039973,-0.470277,0.099518,0.149853,0.068361,0.038231,0.154787,1.308211,-0.655055,0.415425,-0.146132,-0.066852,-1.326232,0.490131,-0.486625,-0.001982
1.240000,0.001537,0.006555,0.746713,0.028743,-0.037586,-0.698092,-0.714443,0.018797,-0.024740,0.534661,-0.090815,-0.224529,-0.040138,-0.068498,0.040828,-0.470146,0.100611,0.152901,0.073518,0.039937,0.153655,1.308218,-0.655409,0.415036,-0.148377,-0.066588,-1.326234,0.490356,-0.487181,-0.003014
1.260000,0.001491,0.006675,0.746835,0.029247,-0.037160,-0.698039,-0.714497,0.018677,-0.025876,0.535266,-0.090745,-0.223133,-0.040644,-0.071170,0.040014,-0.470101,0.103343,0.151186,0.070814,0.039275,0.153835,1.308237,-0.656564,0.413821,-0.150824,-0.065649,-1.326220,0.491471,-0.488352,-0.001190
1.280000,0.001291,0.006912,0.746676,0.028880,-0.037104,-0.698139,-0.714417,0.017605,-0.025229,0.535677,-0.091140,-0.224217,-0.039886,-0.069770,0.040834,-0.471926,0.104629,0.153362,0.072785,0.040203,0.154398,1.308315,-0.658545,0.413329,-0.147201,-0.066555,-1.326204,0.490394,-0.486952,-0.006778
1.300000,0.001389,0.007335,0.746781,0.028497,-0.036584,-0.697782,-0.714807,0.015179,-0.025469,0.536541,-0.090712,-0.223889,-0.040940,-0.067523,0.039592,-0.469868,0.100839,0.151091,0.068614,0.039017,0.153433,1.308486,-0.659647,0.413049,-0.146842,-0.065402,-1.326226,0.490898,-0.486780,-0.005043
1.320000,0.001364,0.007357,0.746795,0.028216,-0.036941,-0.697790,-0.714793,0.015428,-0.024559,0.536053,-0.090763,-0.224766,-0.040896,-0.066447,0.040723,-0.470994,0.101836,0.153773,0.072064,0.039444,0.153457,1.308511,-0.659617,0.414054,-0.145167,-0.066198,-1.326203,0.490531,-0.487010,-0.007571
1.340000,0.001291,0.007472,0.746713,0.028681,-0.037259,-0.697563,-0.714979,0.016300,-0.024569,0.536014,-0.090643,-0.224855,-0.040702,-0.068438,0.040681,-0.470656,0.103362,0.152499,0.073073,0.038454,0.153948,1.308505,-0.659840,0.414254,-0.147127,-0.065860,-1.326198,0.490890,-0.487142,-0.004543
1.360000,0.001207,0.007651,0.746730,0.028755,-0.037187,-0.697631,-0.714913,0.016166,-0.024662,0.535864,-0.090667,-0.224907,-0.040610,-0.068485,0.040872,-0.470506,0.103225,0.152641,0.072949,0.038399,0.153950,1.308519,-0.659911,0.414285,-0.147158,-0.065856,-1.326183,0.491018,-0.487145,-0.004463
1.380000,0.001143,0.007969,0.746670,0.028795,-0.037091,-0.697523,-0.715022,0.015292,-0.024514,0.536337,-0.090593,-0.226649,-0.040014,-0.067817,0.040636,-0.470196,0.103402,0.154961,0.072611,0.037894,0.153589,1.308566,-0.660657,0.416250,-0.147807,-0.065895,-1.326131,0.492061,-0.487844,-0.005360
1.400000,0.001176,0.008146,0.746695,0.028852,-0.037133,-0.697493,-0.715047,0.015286,-0.024511,0.536287,-0.090586,-0.226645,-0.040065,-0.067788,0.040627,-0.470095,0.103396,0.155004,0.072656,0.037811,0.153602,1.308579,-0.660634,0.416271,-0.147782,-0.065890,-1.326114,0.492132,-0.487835,-0.005310
1.420000,0.001227,0.008364,0.746684,0.028908,-0.037238,-0.697486,-0.715046,0.015276,-0.024536,0.536214,-0.090572,-0.226633,-0.040094,-0.067715,0.040651,-0.469956,0.103362,0.155141,0.072736,0.037729,0.153704,1.308591,-0.660616,0.416372,-0.147777,-0.065927,-1.326105,0.492206,-0.487878,-0.005238
1.440000,0.001099,0.008468,0.746605,0.029162,-0.037272,-0.697189,-0.715323,0.015019,-0.024442,0.536789,-0.089980,-0.226877,-0.039922,-0.068113,0.040346,-0.469036,0.103286,0.154505,0.073038,0.036906,0.154357,1.308641,-0.660100,0.417447,-0.147715,-0.065597,-1.326056,0.492925,-0.489251,-0.002023
1.460000,0.001068,0.008573,0.746558,0.029273,-0.037367,-0.696988,-0.715510,0.015048,-0.024440,0.537425,-0.089746,-0.226929,-0.040237,-0.068533,0.040272,-0.469205,0.103614,0.154393,0.073137,0.036559,0.154709,1.308650,-0.658484,0.418852,-0.147836,-0.065405,-1.326019,0.492821,-0.490950,-0.004305
1.480000,0.001093,0.008601,0.746593,0.029312,-0.037776,-0.697145,-0.715334,0.015771,-0.023989,0.537302,-0.089937,-0.227502,-0.040995,-0.068325,0.041213,-0.469006,0.103523,0.156864,0.073467,0.037105,0.155233,1.308648,-0.658063,0.419263,-0.146745,-0.065985,-1.326021,0.492422,-0.491109,-0.006427
1.500000,0.001055,0.008688,0.746570,0.029312,-0.037796,-0.697095,-0.715382,0.015732,-0.023969,0.537265,-0.089967,-0.227494,-0.040987,-0.068286,0.041168,-0.468927,0.103576,0.156847,0.073562,0.037256,0.155223,1.308650,-0.658079,0.419259,-0.146732,-0.066040,-1.326025,0.492327,-0.491138,-0.006478
1.520000,0.000967,0.008776,0.746525,0.029308,-0.037908,-0.696934,-0.715533,0.015693,-0.023703,0.536872,-0.090134,-0.227360,-0.040461,-0.068439,0.041319,-0.468694,0.103717,0.156885,0.073959,0.038059,0.155347,1.308655,-0.657914,0.419358,-0.146279,-0.066218,-1.326232,0.491662,-0.491569,-0.007471
