# num_dofs: 23
# playback_mesh_z_lift: -0.028446
# retarget_backend: newton
# robot: ths_23dof
# sample_rate: 50.000000
time,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,dof_left_hip_pitch_joint,dof_left_hip_roll_joint,dof_left_hip_yaw_joint,dof_left_knee_joint,dof_left_ankle_pitch_joint,dof_left_ankle_roll_joint,dof_right_hip_pitch_joint,dof_right_hip_roll_joint,dof_right_hip_yaw_joint,dof_right_knee_joint,dof_right_ankle_pitch_joint,dof_right_ankle_roll_joint,dof_torso_joint,dof_left_shoulder_pitch_joint,dof_left_shoulder_roll_joint,dof_left_shoulder_yaw_joint,dof_left_elbow_joint,dof_left_wrist_roll_joint,dof_right_shoulder_pitch_joint,dof_right_shoulder_roll_joint,dof_right_shoulder_yaw_joint,dof_right_elbow_joint,dof_right_wrist_roll_joint
0.260000,-0.000386,0.002594,0.755941,-0.031245,0.038175,0.707455,0.705035,0.069782,0.036092,0.404332,-0.198298,-0.303175,0.028340,-0.083727,-0.023317,-0.324046,0.197666,0.257461,0.059790,0.057763,0.024782,1.324075,-0.484960,0.460135,-0.150192,-0.028985,-1.330116,0.421685,-0.611284,0.139033
0.280000,-0.000884,0.003647,0.755709,-0.032084,0.038395,0.707884,0.704555,0.072173,0.035105,0.404087,-0.203525,-0.307689,0.031304,-0.083069,-0.023621,-0.323845,0.196075,0.258197,0.061517,0.054961,0.030536,1.323889,-0.484264,0.469088,-0.148297,-0.034188,-1.329893,0.421451,-0.615660,0.141647
0.300000,-0.001206,0.004810,0.755499,-0.032042,0.038569,0.708501,0.703926,0.073320,0.034636,0.403191,-0.208174,-0.311197,0.031215,-0.080119,-0.023150,-0.323806,0.193850,0.261726,0.062429,0.050049,0.035960,1.323697,-0.483979,0.478927,-0.149382,-0.035657,-1.329735,0.422110,-0.618334,0.143519
0.320000,-0.001454,0.005826,0.755493,-0.032760,0.039340,0.708645,0.703706,0.077634,0.033981,0.402295,-0.216740,-0.314797,0.031312,-0.078102,-0.023584,-0.324748,0.189036,0.259340,0.061804,0.046975,0.042368,1.323324,-0.483345,0.487362,-0.150412,-0.042245,-1.329382,0.422350,-0.615602,0.147782
0.340000,-0.001890,0.007323,0.755429,-0.032505,0.038736,0.709271,0.703120,0.075490,0.033915,0.401454,-0.220550,-0.317670,0.030880,-0.073430,-0.023587,-0.325058,0.187650,0.261668,0.061934,0.046074,0.044503,1.323207,-0.482590,0.493473,-0.147419,-0.045574,-1.329240,0.421980,-0.614938,0.147350
0.360000,-0.002339,0.008969,0.755308,-0.032772,0.038554,0.709464,0.702923,0.075605,0.032816,0.400540,-0.224754,-0.322523,0.029792,-0.068550,-0.023788,-0.325786,0.183682,0.263354,0.062791,0.041775,0.046235,1.323010,-0.481211,0.503554,-0.142285,-0.049078,-1.329039,0.421482,-0.613242,0.143318
0.380000,-0.002965,0.010378,0.755073,-0.033618,0.038946,0.711177,0.701128,0.079272,0.032490,0.396042,-0.232849,-0.324914,0.030594,-0.064826,-0.024440,-0.328397,0.178833,0.265092,0.061888,0.040973,0.043257,1.322833,-0.480932,0.518102,-0.134657,-0.048370,-1.328874,0.422642,-0.613821,0.147042
0.400000,-0.003757,0.012638,0.754985,-0.032924,0.038631,0.713600,0.698712,0.078210,0.033217,0.389711,-0.240055,-0.330542,0.029792,-0.056415,-0.023715,-0.332757,0.174883,0.269752,0.061171,0.043672,0.034536,1.322800,-0.481469,0.533071,-0.126327,-0.044310,-1.328772,0.425149,-0.617686,0.151191
0.420000,-0.004656,0.013961,0.754840,-0.035522,0.039533,0.713861,0.698267,0.082339,0.032127,0.391619,-0.240959,-0.338732,0.028884,-0.060162,-0.024217,-0.335340,0.176810,0.271410,0.061024,0.042521,0.033186,1.322751,-0.481879,0.541830,-0.130435,-0.043944,-1.328672,0.426442,-0.620589,0.148396
0.440000,-0.005525,0.015897,0.754394,-0.035217,0.039156,0.716440,0.695658,0.082700,0.032006,0.386486,-0.249101,-0.347204,0.031982,-0.056868,-0.022969,-0.342401,0.180828,0.278442,0.059589,0.046900,0.027759,1.322740,-0.484649,0.549114,-0.127014,-0.042194,-1.328420,0.430987,-0.616131,0.147684
0.460000,-0.006689,0.018042,0.754112,-0.035231,0.039315,0.718089,0.693946,0.084509,0.032619,0.380064,-0.261011,-0.350911,0.033610,-0.055558,-0.020782,-0.346773,0.186471,0.286867,0.056873,0.049359,0.023074,1.322820,-0.489028,0.554047,-0.123398,-0.037921,-1.328198,0.438008,-0.616098,0.146193
0.480000,-0.007784,0.019499,0.753986,-0.036959,0.039762,0.719198,0.692682,0.088867,0.031556,0.377522,-0.267559,-0.354097,0.034392,-0.059546,-0.020249,-0.349516,0.194354,0.292456,0.052720,0.051209,0.021947,1.322928,-0.491565,0.556371,-0.126812,-0.038406,-1.328042,0.440361,-0.611707,0.141021
0.500000,-0.009130,0.019711,0.753809,-0.040511,0.040927,0.715491,0.696245,0.098979,0.029950,0.381131,-0.276580,-0.356296,0.039007,-0.083683,-0.016476,-0.341058,0.226634,0.298541,0.050656,0.040602,0.025773,1.323102,-0.496786,0.554495,-0.132987,-0.041824,-1.327735,0.442847,-0.611083,0.128141
0.520000,-0.010369,0.022431,0.753491,-0.040988,0.041420,0.719499,0.692044,0.102180,0.030906,0.370278,-0.285508,-0.362707,0.043485,-0.090964,-0.010710,-0.353668,0.252034,0.313364,0.049349,0.050082,0.025602,1.323946,-0.509577,0.551354,-0.137448,-0.039955,-1.327020,0.447637,-0.604210,0.125090
0.540000,-0.011362,0.025633,0.752913,-0.040375,0.041030,0.723372,0.688055,0.101657,0.031828,0.355328,-0.294942,-0.367964,0.044104,-0.095024,-0.004912,-0.364983,0.278391,0.331829,0.045494,0.061971,0.022418,1.324323,-0.512312,0.548374,-0.127083,-0.034685,-1.326786,0.447984,-0.597692,0.115768
0.560000,-0.012499,0.028482,0.751903,-0.039388,0.039976,0.723996,0.687518,0.094840,0.033747,0.342830,-0.291614,-0.378949,0.047305,-0.108881,0.002640,-0.376162,0.320745,0.353754,0.042144,0.064157,0.020142,1.324842,-0.519738,0.543790,-0.121616,-0.031934,-1.326686,0.445307,-0.583245,0.104219
0.580000,-0.013963,0.031081,0.750995,-0.037867,0.038694,0.725322,0.686278,0.091900,0.034725,0.336745,-0.302722,-0.386877,0.048096,-0.133216,0.017224,-0.397720,0.389901,0.370681,0.037057,0.067887,0.019533,1.325010,-0.523615,0.541863,-0.117127,-0.029606,-1.326530,0.445413,-0.570067,0.095522
0.600000,-0.015359,0.033621,0.750004,-0.035244,0.038677,0.726485,0.685188,0.086931,0.040268,0.330642,-0.309976,-0.395796,0.050136,-0.161860,0.039292,-0.406379,0.468749,0.379858,0.033727,0.072231,0.021647,1.325157,-0.524270,0.540145,-0.106781,-0.028522,-1.326258,0.447456,-0.554330,0.093170
0.620000,-0.016519,0.036661,0.749161,-0.029344,0.037335,0.727402,0.684566,0.070017,0.048331,0.315382,-0.309405,-0.404672,0.056015,-0.193358,0.066564,-0.408872,0.563468,0.395566,0.026856,0.081703,0.016882,1.325755,-0.528308,0.540606,-0.092886,-0.028108,-1.326091,0.454120,-0.531534,0.083985
0.640000,-0.018194,0.039221,0.748632,-0.029049,0.036072,0.726238,0.685882,0.062458,0.049677,0.319263,-0.308295,-0.408676,0.058361,-0.236428,0.084837,-0.407623,0.650103,0.398187,0.016348,0.086298,0.025164,1.325965,-0.538273,0.530506,-0.104185,-0.023442,-1.326425,0.465031,-0.519608,0.075720
0.660000,-0.019241,0.043406,0.748164,-0.028002,0.034143,0.728160,0.683983,0.048774,0.050300,0.317479,-0.303730,-0.415411,0.055307,-0.264069,0.097919,-0.414382,0.711593,0.405812,0.004361,0.099446,0.029448,1.326108,-0.540394,0.525637,-0.100540,-0.017056,-1.326617,0.471336,-0.509879,0.070857
0.680000,-0.020422,0.048893,0.748288,-0.026886,0.031234,0.731630,0.680455,0.030295,0.049770,0.303093,-0.295827,-0.415895,0.051124,-0.287657,0.100025,-0.407172,0.748605,0.413457,0.006815,0.119895,0.034790,1.325775,-0.545111,0.515321,-0.108395,-0.007326,-1.326935,0.474720,-0.492863,0.069084
0.700000,-0.021451,0.054523,0.748314,-0.028061,0.029096,0.736249,0.675502,0.015052,0.047477,0.294595,-0.282940,-0.413676,0.042398,-0.314597,0.099789,-0.413050,0.766903,0.409242,0.011603,0.142600,0.046879,1.325217,-0.547831,0.503377,-0.106095,0.001421,-1.327207,0.476977,-0.487007,0.067558
0.720000,-0.022451,0.059699,0.748535,-0.028957,0.026098,0.740528,0.670893,-0.000504,0.043228,0.283641,-0.272662,-0.409744,0.036512,-0.336260,0.098049,-0.426513,0.760302,0.394060,0.014776,0.164601,0.053257,1.324961,-0.550649,0.500435,-0.104037,0.011035,-1.327877,0.479299,-0.488311,0.071225
0.740000,-0.023371,0.065082,0.748355,-0.028306,0.025788,0.741757,0.669575,-0.015482,0.044645,0.277076,-0.262298,-0.409911,0.035065,-0.361063,0.097656,-0.427679,0.739626,0.382902,0.015689,0.178113,0.065742,1.324607,-0.549618,0.494130,-0.102429,0.012945,-1.327699,0.479604,-0.483218,0.080584
0.760000,-0.024493,0.072432,0.747713,-0.029325,0.026037,0.739727,0.671763,-0.035520,0.047256,0.280028,-0.244510,-0.412010,0.031627,-0.389200,0.093364,-0.425418,0.712861,0.365784,0.018596,0.181531,0.075965,1.324042,-0.548285,0.492956,-0.112640,0.027452,-1.327873,0.479398,-0.488317,0.086438
0.780000,-0.025475,0.076737,0.746637,-0.030596,0.025153,0.745807,0.664983,-0.039775,0.044065,0.261277,-0.245591,-0.417917,0.031855,-0.414343,0.093745,-0.441628,0.677835,0.342565,0.022966,0.205631,0.098283,1.322315,-0.555222,0.483130,-0.101143,0.042214,-1.329894,0.490075,-0.473735,0.058598
0.800000,-0.026136,0.083821,0.745160,-0.030796,0.026705,0.747478,0.663035,-0.053134,0.046975,0.248238,-0.235306,-0.415904,0.031131,-0.442547,0.094906,-0.447043,0.645606,0.321303,0.026546,0.219164,0.105672,1.321274,-0.556498,0.490930,-0.094802,0.048393,-1.330886,0.495476,-0.459685,0.046310
0.820000,-0.026044,0.092132,0.744009,-0.022898,0.023995,0.742664,0.668842,-0.095597,0.055269,0.269167,-0.216988,-0.430906,0.020262,-0.457568,0.089739,-0.427167,0.616870,0.296005,0.035387,0.215658,0.110959,1.320539,-0.564407,0.488056,-0.087220,0.050590,-1.331242,0.500666,-0.428438,0.026847
0.840000,-0.026328,0.100321,0.742568,-0.022955,0.024385,0.742542,0.668962,-0.112184,0.055355,0.270011,-0.210330,-0.437612,0.013077,-0.481667,0.083641,-0.425003,0.579722,0.266958,0.048019,0.221525,0.126115,1.319332,-0.568484,0.484600,-0.087103,0.055668,-1.331952,0.503587,-0.414052,0.031839
0.860000,-0.026749,0.109914,0.740572,-0.021619,0.024747,0.741739,0.669883,-0.135354,0.058656,0.271255,-0.199393,-0.444273,0.004089,-0.502511,0.079303,-0.421931,0.547965,0.247561,0.052548,0.228698,0.134983,1.318591,-0.571297,0.482227,-0.090142,0.057762,-1.332035,0.506069,-0.393235,0.036866
0.880000,-0.027387,0.119207,0.738548,-0.019158,0.024511,0.741954,0.669729,-0.159088,0.061713,0.270792,-0.191748,-0.449889,-0.003395,-0.515504,0.075584,-0.421123,0.508616,0.227993,0.062384,0.238365,0.141904,1.317479,-0.578915,0.482025,-0.097303,0.059186,-1.332574,0.508384,-0.368695,0.035173
0.900000,-0.027831,0.129392,0.736273,-0.017207,0.024273,0.741985,0.669756,-0.182991,0.063385,0.274083,-0.185536,-0.457144,-0.010554,-0.525923,0.072454,-0.428832,0.473138,0.214454,0.068359,0.248461,0.143823,1.317105,-0.574489,0.481289,-0.093895,0.068630,-1.333856,0.498840,-0.359389,0.041282
0.920000,-0.027640,0.139522,0.733593,-0.015876,0.024237,0.739339,0.672710,-0.206049,0.066132,0.278908,-0.179251,-0.466000,-0.015816,-0.538455,0.066567,-0.434835,0.445867,0.199964,0.073158,0.251824,0.151442,1.316625,-0.573471,0.473377,-0.098946,0.072493,-1.334997,0.490599,-0.348736,0.039610
0.940000,-0.027810,0.150425,0.730966,-0.014699,0.024757,0.741086,0.670793,-0.224819,0.065842,0.272837,-0.179971,-0.474141,-0.018142,-0.547093,0.067673,-0.444793,0.424700,0.189896,0.079413,0.264128,0.158817,1.316434,-0.576316,0.462731,-0.101940,0.076862,-1.334817,0.496976,-0.341623,0.055404
0.960000,-0.028267,0.162666,0.728555,-0.012307,0.024771,0.741724,0.670135,-0.249751,0.066817,0.271211,-0.178860,-0.475857,-0.025534,-0.550120,0.069298,-0.450046,0.415508,0.194255,0.079183,0.276003,0.154812,1.316956,-0.576895,0.459871,-0.099678,0.076374,-1.335039,0.488793,-0.330238,0.031859
0.980000,-0.026903,0.172355,0.726073,-0.013270,0.022935,0.750313,0.660552,-0.255460,0.050755,0.238912,-0.195912,-0.486218,-0.015246,-0.553397,0.073807,-0.472130,0.417188,0.194956,0.076586,0.309825,0.170611,1.316699,-0.587903,0.430729,-0.083938,0.073408,-1.336323,0.486475,-0.321302,0.000102
1.000000,-0.028688,0.190174,0.724874,-0.004592,0.022673,0.743654,0.668164,-0.308935,0.064484,0.245568,-0.177531,-0.460180,-0.041112,-0.546535,0.079197,-0.445617,0.445459,0.210164,0.075886,0.298830,0.146429,1.318531,-0.575228,0.435093,-0.093749,0.069920,-1.335461,0.462235,-0.295891,0.008006
1.020000,-0.028053,0.204607,0.723098,-0.004830,0.024541,0.745099,0.666485,-0.322916,0.057731,0.232275,-0.186290,-0.451099,-0.053916,-0.546050,0.080734,-0.435595,0.467963,0.209851,0.067003,0.306641,0.139464,1.318885,-0.576026,0.433001,-0.099923,0.070829,-1.335073,0.465428,-0.286704,0.067634
1.040000,-0.026084,0.219058,0.720460,-0.012478,0.027348,0.747633,0.663432,-0.316287,0.040918,0.216056,-0.210559,-0.451236,-0.057099,-0.566913,0.083426,-0.439861,0.525548,0.217487,0.043328,0.317612,0.149494,1.318713,-0.574375,0.410154,-0.104841,0.077000,-1.334789,0.467540,-0.307364,0.066133
1.060000,-0.025141,0.234068,0.719319,-0.015171,0.028292,0.750336,0.660277,-0.312689,0.026055,0.196832,-0.247987,-0.438582,-0.061035,-0.579446,0.098144,-0.454894,0.595607,0.247210,0.019675,0.329405,0.149614,1.318643,-0.572204,0.389334,-0.106971,0.081377,-1.334714,0.467900,-0.316021,0.055377
1.080000,-0.023721,0.250437,0.719255,-0.017030,0.028611,0.751926,0.658406,-0.309604,0.011260,0.188341,-0.290891,-0.419387,-0.070164,-0.576785,0.106092,-0.466699,0.640149,0.269545,0.003986,0.337206,0.138772,1.319241,-0.562025,0.377478,-0.106493,0.088225,-1.335538,0.464638,-0.326225,0.054783
1.100000,-0.021918,0.267992,0.719903,-0.018739,0.025551,0.750648,0.659943,-0.307899,-0.007994,0.194331,-0.345491,-0.392693,-0.088903,-0.564206,0.093800,-0.459719,0.667846,0.285584,-0.004624,0.333943,0.128421,1.319644,-0.556784,0.360210,-0.105788,0.096417,-1.336218,0.466459,-0.337476,0.048898
1.120000,-0.020432,0.285746,0.720773,-0.018894,0.025229,0.749452,0.661308,-0.289201,-0.023487,0.195987,-0.426360,-0.352027,-0.103646,-0.547495,0.085885,-0.448799,0.688749,0.308558,-0.020296,0.331749,0.108845,1.320465,-0.550585,0.357264,-0.101642,0.098089,-1.336956,0.465253,-0.342370,0.049331
1.140000,-0.018760,0.303178,0.721902,-0.017011,0.025149,0.747295,0.663799,-0.251656,-0.039810,0.196391,-0.541817,-0.299147,-0.102577,-0.523548,0.080242,-0.443495,0.701194,0.334701,-0.037500,0.321816,0.093948,1.321741,-0.537512,0.347643,-0.087288,0.094695,-1.338139,0.455082,-0.336336,0.056537
1.160000,-0.016567,0.319495,0.723424,-0.017127,0.027104,0.746404,0.664720,-0.188648,-0.058952,0.184477,-0.674635,-0.226951,-0.101206,-0.500688,0.074277,-0.444808,0.702806,0.359288,-0.056922,0.312971,0.077913,1.322151,-0.547063,0.349031,-0.079321,0.090350,-1.338554,0.451942,-0.348474,0.054940
1.180000,-0.014561,0.334562,0.724674,-0.021866,0.028916,0.745732,0.665259,-0.099852,-0.085759,0.175206,-0.822470,-0.151995,-0.084737,-0.485707,0.062092,-0.444912,0.701985,0.380958,-0.075859,0.296258,0.077487,1.322967,-0.532338,0.339808,-0.074724,0.090497,-1.340004,0.440243,-0.368938,0.063687
1.200000,-0.012430,0.349754,0.726018,-0.021602,0.026922,0.743431,0.667921,-0.026902,-0.118733,0.189676,-0.960011,-0.108285,-0.048988,-0.457504,0.048491,-0.439910,0.700666,0.407950,-0.088843,0.276635,0.071692,1.323394,-0.535398,0.327849,-0.064349,0.087150,-1.340848,0.438717,-0.384414,0.049066
1.220000,-0.010771,0.365561,0.727936,-0.020106,0.022409,0.736206,0.676088,0.024634,-0.152597,0.231214,-1.068329,-0.128334,-0.023857,-0.418464,0.028582,-0.426643,0.687991,0.428899,-0.090941,0.238120,0.057275,1.324244,-0.544398,0.326275,-0.063134,0.085437,-1.341104,0.446760,-0.401377,0.043989
1.240000,-0.009515,0.380071,0.730051,-0.021495,0.023864,0.730322,0.682348,0.090050,-0.185470,0.278545,-1.154651,-0.177093,0.002202,-0.391627,0.015490,-0.414320,0.668791,0.439485,-0.090038,0.201916,0.051655,1.325044,-0.543325,0.321207,-0.075059,0.077701,-1.341102,0.449715,-0.420559,0.049244
1.260000,-0.007799,0.396249,0.732829,-0.018026,0.023062,0.727079,0.685930,0.143608,-0.210354,0.309684,-1.208056,-0.215526,0.030958,-0.346315,0.006455,-0.398485,0.641544,0.455387,-0.089574,0.172036,0.037668,1.325888,-0.540852,0.322881,-0.066989,0.070817,-1.340405,0.460127,-0.430996,0.067780
1.280000,-0.006220,0.412546,0.736128,-0.015757,0.024050,0.724361,0.688822,0.198117,-0.220987,0.330953,-1.225917,-0.254817,0.049292,-0.297964,-0.001806,-0.391038,0.602139,0.464045,-0.082142,0.144554,0.019633,1.327124,-0.534132,0.329804,-0.062873,0.058212,-1.339164,0.465756,-0.441283,0.067414
1.300000,-0.004728,0.428829,0.739108,-0.012309,0.025702,0.718569,0.694871,0.248122,-0.217576,0.351276,-1.219035,-0.284880,0.055616,-0.250509,-0.007568,-0.375356,0.561882,0.466286,-0.074605,0.111309,0.000497,1.328382,-0.520131,0.342515,-0.050894,0.042920,-1.337440,0.462886,-0.452101,0.076534
1.320000,-0.003829,0.442978,0.742420,-0.011064,0.026258,0.709797,0.703830,0.295531,-0.213683,0.377830,-1.185906,-0.308127,0.062172,-0.212300,-0.016068,-0.350759,0.525843,0.455122,-0.066683,0.065919,-0.005452,1.329223,-0.510338,0.348898,-0.047728,0.025056,-1.335595,0.466081,-0.461529,0.084535
1.340000,-0.002624,0.459223,0.745166,-0.007892,0.024514,0.704854,0.708885,0.327437,-0.204399,0.394699,-1.122731,-0.323326,0.058227,-0.152255,-0.025367,-0.341465,0.470839,0.451001,-0.050096,0.034102,-0.019996,1.329860,-0.512125,0.352899,-0.051785,0.008717,-1.333817,0.475190,-0.461966,0.083033
1.360000,-0.001726,0.476020,0.747537,-0.003336,0.023075,0.700241,0.713526,0.348022,-0.184676,0.412577,-1.033933,-0.338389,0.050038,-0.090017,-0.030478,-0.329209,0.416006,0.437715,-0.027142,0.008167,-0.044663,1.330724,-0.518516,0.373093,-0.054894,-0.010812,-1.331700,0.481047,-0.467361,0.076610
1.380000,-0.001051,0.491696,0.748838,-0.002777,0.022907,0.695681,0.717980,0.381528,-0.166124,0.418926,-0.941398,-0.345387,0.040066,-0.044355,-0.035928,-0.313078,0.374029,0.422311,-0.008443,-0.018719,-0.059443,1.331206,-0.524026,0.391991,-0.043828,-0.029238,-1.329616,0.485978,-0.480052,0.071937
1.400000,-0.000832,0.508083,0.749179,-0.001490,0.021470,0.692666,0.720937,0.397914,-0.145331,0.433592,-0.825309,-0.335555,0.032195,0.012387,-0.041775,-0.307547,0.322599,0.414053,0.009005,-0.039158,-0.073182,1.331653,-0.532505,0.394857,-0.034637,-0.044967,-1.327075,0.492103,-0.488063,0.059345
1.420000,-0.000571,0.524513,0.748446,-0.002199,0.020194,0.689680,0.723829,0.410587,-0.124814,0.451599,-0.696493,-0.314626,0.011657,0.059851,-0.048895,-0.292373,0.282513,0.408450,0.019406,-0.058530,-0.081999,1.331916,-0.538548,0.396399,-0.023192,-0.060573,-1.324454,0.496156,-0.501497,0.044451
1.440000,-0.000586,0.541309,0.746943,-0.003178,0.017760,0.686401,0.727000,0.417589,-0.099769,0.447164,-0.556351,-0.281880,-0.007263,0.108375,-0.055614,-0.284886,0.244214,0.404885,0.034056,-0.078076,-0.089559,1.332053,-0.547963,0.394256,-0.024077,-0.073678,-1.321862,0.505895,-0.511215,0.034434
1.460000,-0.000467,0.558172,0.744310,-0.005787,0.016744,0.683171,0.730044,0.426014,-0.076523,0.434577,-0.416988,-0.239086,-0.026023,0.149824,-0.062014,-0.277317,0.211167,0.403780,0.052522,-0.097124,-0.095097,1.332552,-0.547214,0.393429,-0.024485,-0.088650,-1.318982,0.510011,-0.526523,0.041887
1.480000,-0.000654,0.575445,0.740999,-0.008859,0.015052,0.680043,0.732965,0.428844,-0.057796,0.426744,-0.284886,-0.208732,-0.053475,0.187310,-0.067572,-0.269205,0.187966,0.402241,0.074990,-0.111484,-0.094938,1.332488,-0.547875,0.387202,-0.030981,-0.102627,-1.316356,0.513383,-0.537065,0.035709
1.500000,-0.000620,0.592851,0.736887,-0.011242,0.014083,0.677805,0.735021,0.443918,-0.046065,0.412625,-0.201238,-0.204598,-0.057332,0.219835,-0.070327,-0.259001,0.176675,0.407679,0.087767,-0.118781,-0.101204,1.332125,-0.556546,0.382048,-0.030370,-0.121321,-1.313928,0.519301,-0.541909,0.035328
1.520000,-0.001024,0.610841,0.732525,-0.013155,0.013203,0.675444,0.737176,0.462015,-0.040706,0.418543,-0.168347,-0.213000,-0.051946,0.245192,-0.069735,-0.251103,0.181137,0.418492,0.095967,-0.128945,-0.104955,1.332180,-0.557255,0.376030,-0.031764,-0.138559,-1.311983,0.519334,-0.539475,0.039792
1.540000,-0.000610,0.630107,0.728176,-0.014998,0.011593,0.669713,0.742378,0.469952,-0.044797,0.437757,-0.162503,-0.223909,-0.054464,0.269161,-0.067200,-0.234777,0.193395,0.429071,0.096835,-0.147022,-0.110076,1.332374,-0.552069,0.372782,-0.015624,-0.150225,-1.309627,0.514534,-0.541199,0.038214
